Country,State,City,Station_name,Timestamp(UTC),PM2.5,US_AQI,Main pollutant,r1,r2,r3,r4,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-12-03 00:00:00,5.93,25,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-09-03 00:00:00,15.9,59,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,,2017-02-11 00:00:00,11.71,48,PM2.5,,,,,47.75
USA,Pennsylvania,Pittsburgh,,2018-03-24 00:00:00,6.75,28,PM2.5,,,,,62.58
USA,Pennsylvania,Pittsburgh,,2020-12-11 00:00:00,29.48,87,PM2.5,,,,,19.35
USA,Pennsylvania,Pittsburgh,,2022-08-18 00:00:00,6.74,28,PM2.5,,2.19,,14.25,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-11-09 00:00:00,15.13,57,PM2.5,,,,,48.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-05-09 00:00:00,5.39,29,Ozone,7.77,,,,71.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-07-19 00:00:00,7.75,32,PM2.5,,,,,75.75
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-01-23 00:00:00,8.1,33,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-08-20 00:00:00,12.54,52,PM2.5,,,,10.9,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2021-01-29 00:00:00,5.64,23,PM2.5,,,,,
USA,Pennsylvania,Glassport,Glassport High Street,2022-04-18 00:00:00,3.47,14,PM2.5,2.38,,,,
USA,Pennsylvania,Pittsburgh,,2016-09-18 00:00:00,8.88,37,PM2.5,,,,,56.75
USA,Pennsylvania,Pittsburgh,,2019-10-28 00:00:00,8.89,37,PM2.5,,,,,16.48
USA,Pennsylvania,Pittsburgh,,2021-05-12 00:00:00,1.16,20,Ozone,,,,,49.83
USA,Pennsylvania,Pittsburgh,,2016-12-28 00:00:00,12.71,52,PM2.5,,,,,47.46
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-12-22 00:00:00,14.33,56,PM2.5,,,,,27.33
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2019-09-29 00:00:00,8.77,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Parkway East (Near Road),2022-03-03 00:00:00,2.86,12,PM2.5,,,,12.68,
USA,Pennsylvania,Pittsburgh,,2017-11-16 00:00:00,6.46,27,PM2.5,,,,,43.5
USA,Pennsylvania,Pittsburgh,,2019-06-12 00:00:00,7.08,29,PM2.5,,,,,40.44
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-03-28 00:00:00,11.04,46,PM2.5,15.65,,,,26.75
USA,Pennsylvania,Millvale,Manchester,2022-01-05 00:00:00,6.55,27,PM2.5,16.03,,,,
USA,Pennsylvania,Pittsburgh,,2016-09-29 00:00:00,2.1,18,Ozone,,,,,44.5
USA,Pennsylvania,Pittsburgh,,2019-10-07 00:00:00,6.36,26,PM2.5,,,,,28.04
USA,Pennsylvania,Pittsburgh,,2021-04-21 00:00:00,5.57,27,Ozone,,,,,68.42
USA,Pennsylvania,Pittsburgh,,2018-07-07 00:00:00,8.67,36,PM2.5,,,,,64.08
USA,Pennsylvania,Pittsburgh,,2022-06-28 00:00:00,3.43,14,PM2.5,,0.61,589.56,17.28,2.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-05-12 00:00:00,5.5,23,PM2.5,7.59,,,,58.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-04-21 00:00:00,11.48,47,PM2.5,,,,,65.82
USA,Pennsylvania,Pittsburgh,,2022-06-15 00:00:00,24.26,76,PM2.5,,2.97,,10.59,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-11-13 00:00:00,17.13,62,PM2.5,,,,,16.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-12-05 00:00:00,11.0,45,PM2.5,,,,,40.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-12-14 00:00:00,24.33,77,PM2.5,,,,,3.85
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-12-16 00:00:00,8.63,36,PM2.5,,,,,41.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-01-03 00:00:00,10.5,43,PM2.5,,,,,16.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-01-13 00:00:00,18.79,65,PM2.5,,,,,17.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-04-27 00:00:00,9.27,38,PM2.5,,,,,42.29
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-05-10 00:00:00,10.35,43,PM2.5,,,,,30.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-06-20 00:00:00,7.66,32,PM2.5,,,,,28.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-07-07 00:00:00,13.16,53,PM2.5,,,,,23.58
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-08-02 00:00:00,10.11,42,PM2.5,,,,,33.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-09-04 00:00:00,13.17,53,PM2.5,,,,,30.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-09-17 00:00:00,10.83,45,PM2.5,,,,,27.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-10-07 00:00:00,8.17,34,PM2.5,,,,,28.35
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-12-12 00:00:00,16.09,59,PM2.5,,,,,9.26
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-12-24 00:00:00,17.33,62,PM2.5,,,,,4.71
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-02-27 00:00:00,6.63,27,PM2.5,,,,,31.79
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-03-16 00:00:00,25.41,79,PM2.5,,,,,27.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-07-16 00:00:00,12.62,52,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-08-28 00:00:00,4.04,17,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-09-07 00:00:00,9.65,40,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-10-12 00:00:00,4.73,20,PM2.5,,,,,35.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-12-31 00:00:00,9.16,38,PM2.5,,,,,42.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-01-01 00:00:00,10.66,44,PM2.5,,,,,37.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-01-09 00:00:00,12.28,51,PM2.5,,,,,35.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-01-23 00:00:00,6.4,26,PM2.5,,,,,56.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-02-28 00:00:00,11.85,49,PM2.5,,,,,19.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-03-21 00:00:00,10.33,43,PM2.5,,,,,46.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-04-12 00:00:00,4.0,23,Ozone,,,,,57.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-05-31 00:00:00,,21,Ozone,,,,,51.62
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-06-15 00:00:00,6.72,28,PM2.5,,,,,65.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-07-06 00:00:00,28.2,85,PM2.5,,,,,78.58
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-07-25 00:00:00,19.07,66,PM2.5,,,,,90.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-11-16 00:00:00,5.09,22,Ozone,,,,,55.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-06-03 00:00:00,9.01,37,PM2.5,,,,,44.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-06-09 00:00:00,8.4,35,PM2.5,,,,,59.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-11-14 00:00:00,13.85,55,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-05-26 00:00:00,19.77,67,PM2.5,,,,,85.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-12-13 00:00:00,14.62,56,PM2.5,,,,,40.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-01-17 00:00:00,6.17,25,PM2.5,,,,,27.88
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-04-20 00:00:00,8.83,36,PM2.5,,,,,35.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-07-14 00:00:00,7.29,30,PM2.5,,,,,75.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-02-15 00:00:00,5.17,26,Ozone,,,,,65.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-02-25 00:00:00,11.78,49,PM2.5,,,,,51.78
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-11-23 00:00:00,8.29,34,PM2.5,,,,,44.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-09-15 00:00:00,11.62,48,PM2.5,,,,,19.23
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-12-20 00:00:00,13.51,54,PM2.5,,,,,7.58
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-06-05 00:00:00,9.78,40,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-08-01 00:00:00,8.72,36,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-03-23 00:00:00,8.14,34,PM2.5,,,,,59.28
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-10-21 00:00:00,2.37,17,Ozone,,,,,41.39
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-12-12 00:00:00,9.46,39,PM2.5,,,,,34.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-03-16 00:00:00,8.14,34,PM2.5,11.54,,,,77.14
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-10-13 00:00:00,7.21,30,PM2.5,,,,,53.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-11-04 00:00:00,3.96,16,PM2.5,,,,,40.58
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-05-22 00:00:00,5.71,25,Ozone,,,,,62.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-07-09 00:00:00,11.25,46,PM2.5,,,,,61.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-09-30 00:00:00,0.57,13,Ozone,,,,,32.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-07-21 00:00:00,17.25,62,PM2.5,,,,,69.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-04-14 00:00:00,8.29,34,PM2.5,,,,,55.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-03-07 00:00:00,14.79,57,PM2.5,,,,,32.58
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-01-07 00:00:00,14.71,56,PM2.5,,,,,42.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-10-23 00:00:00,,0,SO2,,0.06,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-12-25 00:00:00,,23,Ozone,,1.0,,,57.84
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-12-30 00:00:00,12.76,52,PM2.5,,0.65,,,22.27
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-01-29 00:00:00,,2,CO,,0.61,205.0,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-03-07 00:00:00,,23,Ozone,,1.44,,,58.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-03-28 00:00:00,,0,SO2,,0.18,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-05-16 00:00:00,,1,SO2,,1.08,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-10-08 00:00:00,7.07,29,PM2.5,,2.63,,,39.47
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-12-09 00:00:00,17.32,62,PM2.5,,3.04,,,33.71
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-07-08 00:00:00,,1,SO2,,1.13,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-01-07 00:00:00,12.91,53,PM2.5,,0.28,,,40.88
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-10-27 00:00:00,6.85,28,PM2.5,,,,,28.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-08-29 00:00:00,17.82,63,PM2.5,,0.56,,,12.31
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-04-05 00:00:00,,2,SO2,,3.37,,,2.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-04-18 00:00:00,,0,SO2,,0.49,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-10-29 00:00:00,12.42,52,PM2.5,,,,,12.64
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-01-25 00:00:00,6.84,28,PM2.5,,,,,24.59
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-09-22 00:00:00,8.37,35,PM2.5,,,,,19.23
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-10-28 00:00:00,8.43,35,PM2.5,,,,,9.65
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-04-13 00:00:00,7.7,32,PM2.5,,,,,40.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-08-09 00:00:00,20.96,70,PM2.5,,,,,60.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-11-15 00:00:00,8.29,34,PM2.5,,,,,34.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-01-03 00:00:00,10.47,43,PM2.5,,,,,6.91
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-10-03 00:00:00,14.64,56,PM2.5,,0.75,,,34.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-02-11 00:00:00,5.65,25,Ozone,,2.23,,,62.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-05-06 00:00:00,,0,SO2,,0.73,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-08-13 00:00:00,4.13,17,PM2.5,,1.87,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-07-08 00:00:00,17.17,62,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-01-15 00:00:00,10.92,45,PM2.5,,,,,36.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-04-04 00:00:00,8.63,36,PM2.5,,,,,30.09
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-09-02 00:00:00,8.95,37,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-07-01 00:00:00,6.51,27,PM2.5,,,,,42.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-11-20 00:00:00,9.53,39,PM2.5,,,,,64.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-06-03 00:00:00,9.1,38,PM2.5,,,,,26.3
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-07-13 00:00:00,15.67,58,PM2.5,,,,,32.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-01-18 00:00:00,13.0,53,PM2.5,,1.12,218.07,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-05-01 00:00:00,16.4,60,PM2.5,,1.98,,,
USA,Pennsylvania,Pittsburgh,,2022-05-30 00:00:00,17.98,63,PM2.5,,1.12,,10.56,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-03-13 00:00:00,16.89,61,PM2.5,,,,,17.52
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-03-16 00:00:00,6.69,28,PM2.5,,,,,37.04
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-04-20 00:00:00,8.88,37,PM2.5,,,,,28.96
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-02-18 00:00:00,5.81,24,PM2.5,,,,,26.52
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-10-10 00:00:00,11.11,46,PM2.5,,,,,54.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-02-15 00:00:00,10.34,43,PM2.5,,,,,60.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-03-13 00:00:00,4.98,31,Ozone,,,,,78.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-08-01 00:00:00,15.65,58,PM2.5,,,,,56.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-05-18 00:00:00,12.73,52,PM2.5,,,,,71.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-02-23 00:00:00,5.67,23,PM2.5,,,,,25.04
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-07-02 00:00:00,16.06,59,PM2.5,,,,,88.13
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-04-07 00:00:00,6.67,31,Ozone,,,,,76.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-08-24 00:00:00,12.69,52,PM2.5,18.08,,,,25.38
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-12-11 00:00:00,25.82,80,PM2.5,,,,,24.77
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-03-22 00:00:00,12.57,52,PM2.5,,,,,38.63
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-08-13 00:00:00,14.92,57,PM2.5,,,,,39.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-11-20 00:00:00,3.54,26,Ozone,,,,,64.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-01-09 00:00:00,58.47,153,PM2.5,,,,,31.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-04-01 00:00:00,5.25,30,Ozone,,,,,74.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-04-06 00:00:00,9.38,39,PM2.5,,,,,44.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-03-20 00:00:00,8.0,33,PM2.5,,,,,65.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-05-11 00:00:00,16.33,60,PM2.5,,,,,34.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-01-01 00:00:00,9.74,40,PM2.5,,,,,42.26
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-08-27 00:00:00,13.19,53,PM2.5,,0.6,367.81,,65.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-10-02 00:00:00,11.5,48,PM2.5,,1.14,,,12.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-02-27 00:00:00,,28,Ozone,,1.39,,,69.84
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-06-10 00:00:00,,0,SO2,,0.49,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-05-08 00:00:00,4.17,17,PM2.5,,1.48,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-05-30 00:00:00,10.69,44,PM2.5,,,,,24.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-09-19 00:00:00,7.68,32,PM2.5,,,,,29.4
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-06-04 00:00:00,9.01,37,PM2.5,,,,,25.7
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-12-06 00:00:00,5.01,21,PM2.5,,,,,51.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-06-16 00:00:00,4.63,29,Ozone,,,,,72.67
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-11-04 00:00:00,,1,Ozone,,1.3,,,2.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-11-22 00:00:00,10.5,43,PM2.5,,0.04,,,50.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-08-04 00:00:00,9.5,39,PM2.5,,2.79,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-12-26 00:00:00,22.17,72,PM2.5,,,,,5.07
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-01-21 00:00:00,8.13,34,PM2.5,,,,,42.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-06-06 00:00:00,12.3,51,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-08-14 00:00:00,8.21,34,PM2.5,,1.38,,,57.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-10-04 00:00:00,12.27,51,PM2.5,,0.45,,,43.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-02-15 00:00:00,7.9,33,PM2.5,,,,,30.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-12-16 00:00:00,20.23,68,PM2.5,,,,,12.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-03-24 00:00:00,10.24,42,PM2.5,,,,,60.15
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-02-19 00:00:00,15.66,58,PM2.5,,,,,45.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-09-28 00:00:00,6.41,26,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-08-21 00:00:00,14.75,57,PM2.5,,1.82,,,46.91
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-01-21 00:00:00,14.92,57,PM2.5,,,,,33.86
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-05-01 00:00:00,8.36,35,PM2.5,11.93,,,,50.96
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-01-01 00:00:00,7.25,30,PM2.5,,,,,21.29
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-02-06 00:00:00,8.25,34,PM2.5,,,,,58.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-05-17 00:00:00,1.23,19,Ozone,,,,,47.65
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-02-04 00:00:00,8.33,34,PM2.5,,,,,57.25
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-06-22 00:00:00,10.15,42,PM2.5,,,,,87.05
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-01-24 00:00:00,5.75,24,PM2.5,,,,,41.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-10-31 00:00:00,9.83,41,PM2.5,,0.39,,,33.92
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-11-07 00:00:00,,7,Ozone,,1.34,,,16.76
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-02-10 00:00:00,4.33,29,Ozone,,1.82,,,71.58
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-03-25 00:00:00,11.45,47,PM2.5,,,,,31.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-07-10 00:00:00,9.13,38,PM2.5,,,,,59.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-12-19 00:00:00,,9,Ozone,,,,,23.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-09-24 00:00:00,7.66,32,PM2.5,,,,,26.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-09-25 00:00:00,18.8,65,PM2.5,,,,,5.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-09-14 00:00:00,6.07,25,PM2.5,,,,,22.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-07-11 00:00:00,10.6,44,PM2.5,,2.54,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-04-01 00:00:00,6.11,25,PM2.5,,,,,21.39
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-07-14 00:00:00,7.32,30,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-07-30 00:00:00,8.17,34,PM2.5,11.67,,,,38.83
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-03-18 00:00:00,12.37,52,PM2.5,,,,,26.31
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-11-15 00:00:00,19.05,66,PM2.5,,,,,21.68
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-10-01 00:00:00,2.05,15,Ozone,,,,,37.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-09-20 00:00:00,13.25,53,PM2.5,,,,,51.26
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-08-23 00:00:00,12.42,52,PM2.5,,,,,53.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-08-05 00:00:00,9.45,39,PM2.5,,3.01,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-01-20 00:00:00,11.64,48,PM2.5,,0.61,215.86,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-01-18 00:00:00,6.49,27,PM2.5,,,,,26.33
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-03-29 00:00:00,,0,SO2,,0.35,,,
USA,Pennsylvania,Pittsburgh,,2019-08-03 00:00:00,10.02,41,PM2.5,,,,,42.9
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-03-29 00:00:00,9.42,39,PM2.5,,,,,31.43
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-10-31 00:00:00,4.67,19,PM2.5,,,,,47.04
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-04-29 00:00:00,11.26,47,PM2.5,,,,,23.32
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-01-02 00:00:00,7.84,32,PM2.5,,,,,21.35
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-10-19 00:00:00,11.92,49,PM2.5,,,,,36.38
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-06-09 00:00:00,26.08,80,PM2.5,,,,,92.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-12-07 00:00:00,6.88,28,PM2.5,,,,,55.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-01-22 00:00:00,,10,Ozone,,2.77,446.67,,25.82
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-07-14 00:00:00,7.97,33,PM2.5,,0.56,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-11-09 00:00:00,10.71,44,PM2.5,,,,,14.42
USA,Pennsylvania,Pittsburgh,,2020-01-17 00:00:00,5.51,23,PM2.5,,,,,27.88
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-08-05 00:00:00,11.75,49,PM2.5,,,,,61.42
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-12-14 00:00:00,13.0,53,PM2.5,,,,,41.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-03-29 00:00:00,4.74,25,Ozone,,,,,63.17
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-12-09 00:00:00,10.92,45,PM2.5,,,,,17.21
USA,Pennsylvania,Pittsburgh,Lawrenceville,2021-09-29 00:00:00,5.1,21,PM2.5,,0.5,,,4.0
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-12-17 00:00:00,15.04,57,PM2.5,,,,,36.75
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-08-31 00:00:00,9.61,40,PM2.5,,,,,33.5
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-08-20 00:00:00,7.83,32,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2019-12-14 00:00:00,11.36,47,PM2.5,,,,,7.15
USA,Pennsylvania,Pittsburgh,Lawrenceville,2016-08-29 00:00:00,6.21,26,PM2.5,,,,,60.8
USA,Pennsylvania,Pittsburgh,Lawrenceville,2018-08-11 00:00:00,12.46,52,PM2.5,,,,,59.08
USA,Pennsylvania,Pittsburgh,Lawrenceville,2022-04-17 00:00:00,,0,SO2,,0.63,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2020-06-19 00:00:00,5.59,23,PM2.5,,,,,
USA,Pennsylvania,Pittsburgh,Lawrenceville,2017-12-15 00:00:00,17.19,62,PM2.5,,,,,36.0
